,Nombre,Country,Source,Latitud,Longitud,Elevation,Fecha,Tipo,Comment,2H,18O,H3,H3Error,ExcessDeuterio,Conductivity,Precipitation,TempAir,TempWater,Vp,
9217,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/01/1978,Precipitation,,-17.5,-4.13,5.5,,15.54,,476,25.5,,29.8,
9218,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/02/1963,Precipitation,,-12.4,-4.3,,,22,,151,25.9,,25.3,
9219,PIRACICABA - Artemis,BR,GNIR - Time series,-22.67763056,-47.77488056,461,28/06/1995,Surface waters,4d-007-1                 ,-40.71,-6.57,,,11.85,,,,,,
9220,MADEIRA - Porto Velho,BR,GNIR - Time series,-8.799722222,-63.94611111,75,1/10/2003,Surface waters,,-33.9,-5.85,,,12.9,,,,,,
9221,MADEIRA - Porto Velho,BR,GNIR - Time series,-8.799722222,-63.94611111,75,10/5/2004,Surface waters,,-50.5,-7.1,,,6.3,,,,,,
9222,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,25/03/1996,Precipitation,,-46.2,-6.9,,,9,,3.6,,,,
9223,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,7/11/1997,Precipitation,,2.9,-1.33,,,13.54,,5.5,,,,
9224,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/04/1976,Precipitation,,-10.9,-2.88,3.6,,12.14,,240,25.6,,29.8,
9225,BELEM,BR,GNIP - Other schedule,-1.43,-48.48,24,15/09/1989,Precipitation,sample name corresponds to sampling period (weighted average),3.5,-0.75,,,9.5,,66,,,,
9226,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/10/1980,Precipitation,,-25.6,-4.91,12.6,,13.68,,94,18.8,,17.3,
9227,MARABA,BR,GNIP - Events,-5.333333333,-49.13472222,87,30/09/1989,Precipitation,,5.5,-0.93,,,12.94,,69,,,,
9228,BRAGANCA PAULISTA,BR,GNIP - Events,-22.94916667,-46.54916667,864,21/06/1997,Precipitation,,-18.39,-4.24,,,15.53,,14,,,,
9229,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/09/1968,Precipitation,,-7.6,-2.83,59.8,,15.04,,166,16.7,,14.3,
9230,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/02/1965,Precipitation,,,,,,,,,,,,
9231,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/06/1982,Precipitation,,5.5,,2.2,,,,90,26,,29.7,
9232,MARABA,BR,GNIP - Events,-5.333333333,-49.13472222,87,31/12/1990,Precipitation,,-11.4,-3.38,,,15.64,,118,,,,
9233,SERRA TALHADA - MET.STATION,BR,GNIP - Monthly,-7.980533333,-38.29251111,445,15/08/1973,Precipitation,,,,,,,,,,,,
9234,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,31/01/1990,Precipitation,,-14.6,-3.45,,,13,,,,,,
9235,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/10/1976,Precipitation,,-14.1,-3.58,8.2,,14.54,,198,22,,20.6,
9236,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/03/1971,Precipitation,,,,,,,,535,25,,27.9,
9237,MACAPA,BR,GNIP - Events,0.05,-51.07,17,31/05/1989,Precipitation,,-27.2,-5.31,,,15.28,,,,,,
9238,BETANIA - FAZENDA CONCEICAP.,BR,GNIP - Monthly,-8.17755,-37.94643611,490,15/04/1974,Precipitation,,,-8.4,,,,,226,,,,
9239,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/06/1986,Precipitation,,,-0.8,,,,,3,21.8,,21.3,
9240,SAO PAULO,BR,GNIP - Events,-23.57,-46.63333333,746,30/04/1990,Precipitation,,-31.9,-6.33,,,18.74,,,,,,
9241,SANTAREM,BR,GNIP - Monthly,-2.433333333,-54.71666667,46,15/01/1973,Precipitation,,-26,-4.7,,,11.6,,333.1,,,,
9242,JAGUARI - Morungaba,BR,GNIR - Time series,-22.85084444,-46.78061389,755,31/10/1995,Surface waters,3d-009-7                 ,-39.59,-5.42,,,3.77,,,,,,
9243,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/10/1974,Precipitation,,2.3,-1.15,43.8,,11.5,,33,17.6,,16,
9244,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/03/1976,Precipitation,,-59.6,-8.96,9.9,,12.08,,205,25.4,,24.9,
9245,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/07/1980,Precipitation,,,,,,,,149,24.7,,28.1,
9246,BRAGANCA PAULISTA,BR,GNIP - Events,-22.94916667,-46.54916667,864,15/11/1997,Precipitation,,-1.92,-1.22,,,7.84,,12.8,,,,
9247,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/02/1976,Precipitation,,,-6,,,,,192.3,,,,
9248,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/04/1975,Precipitation,,-52.3,-7.88,7.9,,10.74,,232,26.1,,29.8,
9249,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/07/1979,Precipitation,,,,,,,,68,,,,
9250,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/02/1967,Precipitation,,,,,,,,155,26,,27.8,
9251,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/11/1978,Precipitation,,-9.8,-2.45,6.6,,9.8,,234,26.2,,29.4,
9252,CLARO - Rio Claro (Recreio),BR,GNIR - Time series,-22.48591389,-47.59269167,512,18/09/1996,Surface waters,4d-021-21                ,-30.31,-5.51,,,13.77,,,,,,
9253,AMAZON - Obidos,BR,GNIR - Time series,-1.9225,-55.67527778,6,10/8/2004,Surface waters,,-29.8,-5.42,,,13.56,,,,,,
9254,CAMPO GRANDE,BR,GNIP - Events,-20.47,-54.67,572,31/01/1991,Precipitation,,-48.9,-8,,,15.1,,,,,,
9255,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/02/1962,Precipitation,,-67,-8.8,,,3.4,,133,26.8,,27.8,
9256,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/06/1969,Precipitation,,,,,,,,394,25,,28.8,
9257,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/11/1965,Precipitation,,-23.6,-3.3,38.5,,2.8,,115,27.8,,23.1,
9258,CAMPINAS,BR,GNIP - Events,-23,-47.13333333,661,9/10/1998,Precipitation,,-17.88,-4.62,,,19.08,,55.8,,,,
9259,MADEIRA - Porto Velho,BR,GNIR - Time series,-8.799722222,-63.94611111,75,10/12/2003,Surface waters,,-35.9,-5.85,,,10.9,,,,,,
9260,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/05/1970,Precipitation,,8.1,0.3,13.1,,5.7,,187,26.4,,29.8,
9261,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/03/1981,Precipitation,,-9.4,-3.52,5.5,,18.76,,287,,,,
9262,PIRACICABA - Paulinia,BR,GNIR - Time series,-22.76116667,-47.16260278,545,12/11/1996,Surface waters,4d-009-24                ,-34.22,-5.43,,,9.22,,,,,,
9263,CRUZEIRO DO SUL,BR,GNIP - Events,-7.66,-72.65,170,15/11/1989,Precipitation,,-31.7,-5.88,,,15.34,,64.6,,,,
9264,IAUARETE,BR,GNIP - Monthly,0.616666667,-69.2,123,15/03/1973,Precipitation,,-70,-9.8,,,8.4,,380.6,,,,
9265,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/06/1968,Precipitation,,,,,,,,0,16.6,,12.5,
9266,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/02/1971,Precipitation,,,-2.01,6.6,,,,178,26.4,,29.1,
9267,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/04/2017,Precipitation,,-20.8,-4.22,2.2,,12.96,,14,22.3,,27,
9268,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/01/2011,Precipitation,Tritium analysed on half-year composite samples.,-75.8,-10.99,2.03,,12.12,,224.6,23.5,,28.9,
9269,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/02/1980,Precipitation,,5.4,-0.77,3.5,,11.56,,270,26.1,,28,
9270,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/07/1972,Precipitation,,,-3.82,17.8,,,,45,21.7,,19,
9271,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/06/1977,Precipitation,,-33,-5.56,14.5,,11.48,,23,15.1,,14,
9272,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/02/1977,Precipitation,,,,,,,,,,,,
9273,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/04/1978,Precipitation,,-39.4,-6.8,4.3,,15,,396,25.7,,30.7,
9274,AMAZON - Obidos,BR,GNIR - Time series,-1.9225,-55.67527778,6,19/08/2001,Surface waters,,-32.15,-5.77,,,14.01,,,,,,
9275,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/12/2014,Precipitation,,-41.4,-6.67,1.89,,11.96,,126,22.4,,27.1,
9276,UAUPES,BR,GNIP - Monthly,-0.121944444,-67.14916667,74,15/02/1973,Precipitation,,-1,,,,,,200.2,,,,
9277,SOLIMOES - Manacapuru,BR,GNIR - Time series,-3.312222222,-60.63027778,14,10/2/2002,Surface waters,,-29.3,-5.29,,,13.02,,,,,,
9278,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/06/1986,Precipitation,MONTHLY TRITIUM VALUE HAS BEEN WEIGHTED FROM A THREE-MONTHLY COMPOSITE SAMPLE.,-12,-3.7,3.4,,17.6,,180,26,,29.2,
9279,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/10/1972,Precipitation,,,,13.1,,,,94,28.2,,28.7,
9280,AMAZON - Obidos (GRO),BR,GNIR - Time series,-1.92,-55.52,1,18/02/2012,Surface waters,,-39.25,-6.25,,,10.75,,,,,,
9281,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/08/1968,Precipitation,,14.1,-0.17,32.3,,15.46,,33,24.6,,19.2,
9282,CRUZEIRO DO SUL,BR,GNIP - Events,-7.66,-72.65,170,15/05/1989,Precipitation,,-67.1,-10.21,,,14.58,,169,,,,
9283,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/10/1971,Precipitation,,,5.71,11.2,,,,131,26,,28.2,
9284,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/11/2018,Precipitation,,-27.9,-4.61,2.08,,8.98,,260.6,22.4,,27.1,
9285,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/08/1962,Precipitation,,,,,,,,150,25.1,,28,
9286,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/11/1983,Precipitation,,,,,,,,93,,,,
9287,MARABA,BR,GNIP - Events,-5.333333333,-49.13472222,87,30/04/1989,Precipitation,,-80.2,-11.12,,,8.76,,199,,,,
9288,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/01/1977,Precipitation,,,,,,,,197,,,,
9289,CAMPO GRANDE,BR,GNIP - Monthly,-20.47,-54.67,572,15/08/1973,Precipitation,,,-1.4,,,,,34.8,,,,
9290,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,17/04/1998,Precipitation,,-11.93,-3.37,,,15.03,,16.4,,,,
9291,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/05/2021,Precipitation,,,,,,,,17.2,20.6,,15.5,
9292,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,22/04/1997,Precipitation,,-19.8,-3.7,,,9.8,,31.2,,,,
9293,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/12/1978,Precipitation,,,,,,,,548,24.8,,29.3,
9294,CUIABA,BR,GNIP - Events,-15.6,-56.1,165,30/11/1989,Precipitation,,-8.4,-2.36,,,10.48,,,,,,
9295,RIO CLARO (UNESP),BR,GNIP - Monthly,-22.399288,-47.543743,614.49694,15/03/2016,Precipitation,,-23.2,-4.61,2.44,,13.68,,,,,,
9296,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/07/1970,Precipitation,,,,18.2,,,,49,20.9,,17.9,
9297,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/06/1963,Precipitation,,-9.4,-3.7,,,20.2,,4,23.3,,18.1,
9298,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/01/1961,Precipitation,,,,,,,,344,26.4,,27.5,
9299,STA MARIA DA SERRA,BR,GNIP - Events,-22.66416667,-48.06,488,29/03/1998,Precipitation,,-21.51,-4.14,,,11.61,,24.2,,,,
9300,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/03/1982,Precipitation,,,,,,,,114,,,,
9301,MADEIRA - Porto Velho,BR,GNIR - Time series,-8.799722222,-63.94611111,75,20/02/2004,Surface waters,,-46.4,-6.9,,,8.8,,,,,,
9302,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/06/1970,Precipitation,,,,,,,,0,19.5,,13.6,
9303,PIRACICABA - Usina Ester,BR,GNIR - Time series,-22.68361111,-47.24361111,514,4/1/1996,Surface waters,4d-001-10                ,-70.83,-10.21,,,10.85,,,,,,
9304,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/06/1975,Precipitation,,5.6,-0.98,6.3,,13.44,,162,25.8,,28.1,
9305,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/09/1972,Precipitation,,,,14.5,,,,161,25.2,,27.2,
9306,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/04/1969,Precipitation,,-18.9,-3.88,13.2,,12.14,,121,24.1,,22.3,
9307,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/12/1972,Precipitation,,-45.9,-6.5,19.1,,6.1,,427,27.1,,29.2,
9308,SAO GABRIEL,BR,GNIP - Events,-0.13,-67.08,87,15/03/1990,Precipitation,,2.4,-1.68,,,15.84,,52,,,,
9309,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/05/1986,Precipitation,,,-1.2,,,,,233,25.9,,30.8,
9310,BRAGANCA PAULISTA,BR,GNIP - Events,-22.94916667,-46.54916667,864,6/10/1998,Precipitation,,10.74,-0.62,,,15.7,,10.2,,,,
9311,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/10/1968,Precipitation,,-7.5,-2.28,24.1,,10.74,,61,21.6,,20.6,
9312,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/07/1973,Precipitation,,9.2,-0.53,4,,13.44,,198,25.7,,28.1,
9313,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/07/1978,Precipitation,,,,,,,,,,,,
9314,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/12/1981,Precipitation,,,,,,,,60,,,,
9315,RIO CLARO (UNESP),BR,GNIP - Monthly,-22.399288,-47.543743,614.49694,15/06/2017,Precipitation,,-4.1,-2.12,,,12.86,,15.8,17.2,,13,
9316,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/08/1976,Precipitation,,-3,-2.8,10.9,,19.4,,128,21.3,,19.4,
9317,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/12/1979,Precipitation,,-16.4,-3.47,11.3,,11.36,,129,22.9,,21.3,
9318,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/03/1968,Precipitation,,2.1,-1.52,9.5,,14.26,,288,25.5,,27.4,
9319,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/06/1961,Precipitation,,,,,,,,238,15.6,,14.8,
9320,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/01/1970,Precipitation,,-28.8,-4.6,32.5,,8,,212,27.2,,27.8,
9321,BRASILIA (AIRPORT),BR,GNIP - Events,-15.85,-47.93,1061,15/03/1990,Precipitation,,-26.5,-4.66,,,10.78,,102,,,,
9322,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/04/1981,Precipitation,,,,,,,,95,,,,
9323,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/02/1967,Precipitation,,,,15.4,,,,403,26.2,,28.1,
9324,FLORESTA - MET.STATION,BR,GNIP - Monthly,-8.587013889,-38.57735833,320,15/04/1974,Precipitation,,-34,-4,,,-2,,133,,,,
9325,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/02/1974,Precipitation,,-18.1,-3.69,3.6,,11.42,,292,26.1,,26.4,
9326,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/09/1969,Precipitation,,,,,,,,172,25.9,,28.9,
9327,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/12/1973,Precipitation,,-8.8,-2.79,12.4,,13.52,,151,23.1,,24.9,
9328,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/12/1969,Precipitation,,-23.4,-3.97,26.7,,8.36,,101,23.9,,22.4,
9329,MADEIRA - Porto Velho,BR,GNIR - Time series,-8.799722222,-63.94611111,75,1/6/2004,Surface waters,,-44.6,-6.88,,,10.44,,,,,,
9330,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/11/1973,Precipitation,,2.8,-0.79,4.9,,9.12,,27,27.6,,28.1,
9331,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/02/1969,Precipitation,,,,,,,,245,26,,28.7,
9332,TEFE - 01,BR,GNIR - Synoptic,-3.17,-64.81,24,31/05/1977,Surface waters,,-48,-7.22,,,9.76,,,,,,
9333,IAUARETE,BR,GNIP - Monthly,0.616666667,-69.2,123,15/10/1973,Precipitation,,-25,-4.8,,,13.4,,201.7,,,,
9334,PIRACICABA - Usina Ester,BR,GNIR - Time series,-22.68361111,-47.24361111,514,17/09/1996,Surface waters,4d-001-21                ,-33,-6.15,,,16.2,,,,,,
9335,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/03/1977,Precipitation,,,,,,,,29,,,,
9336,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/03/1965,Precipitation,,-43.4,-7,36,,12.6,,206,25.3,,24.5,
9337,PIRACICABA - Artemis,BR,GNIR - Time series,-22.67763056,-47.77488056,461,27/03/1996,Surface waters,4d-007-14                ,-42.9,-6.79,,,11.42,,,,,,
9338,FORTALEZA,BR,GNIP - Monthly,-3.72,-38.55,27,15/06/1968,Precipitation,,-5.5,-2.11,7.8,,11.38,,20,25.5,,25.5,
9339,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/10/1961,Precipitation,,,,,,,,30,25.7,,24.4,
9340,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/06/1984,Precipitation,,,,,,,,94,26.7,,28.5,
9341,BRAGANCA PAULISTA,BR,GNIP - Events,-22.94916667,-46.54916667,864,27/11/1997,Precipitation,,-35.25,-5.06,,,5.23,,7.1,,,,
9342,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/04/1968,Precipitation,,,,,,,,303,26,,29.9,
9343,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/07/1975,Precipitation,,-21.6,-4.73,9.3,,16.24,,203,25.3,,26.4,
9344,PIRAI - Passa Tres,BR,GNIR - Time series,-22.88719444,-49.67164444,609,22/04/1997,Surface waters,3d-003-1                 ,-39.4,-6.27,,,10.76,,,,,,
9345,BELEM,BR,GNIP - Other schedule,-1.43,-48.48,24,30/09/1989,Precipitation,sample name corresponds to sampling period (weighted average),-4.8,-2.06,,,11.68,,185,,,,
9346,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/05/1966,Precipitation,,-38.2,-7.1,27.3,,18.6,,165,26.1,,27.3,
9347,BRASILIA (AIRPORT),BR,GNIP - Events,-15.85,-47.93,1061,30/09/1990,Precipitation,,-7.7,-1.77,,,6.46,,,,,,
9348,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/01/1974,Precipitation,,-73.7,-10.56,14.3,,10.78,,392,26,,28.1,
9349,ATIBAIA - Atibaia,BR,GNIR - Time series,-23.10970556,-46.57221389,749,22/04/1997,Surface waters,3d-006-31                ,-32.53,-5.94,,,14.99,,,,,,
9350,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/07/1972,Precipitation,,,,5.3,,,,8,19.3,,13.1,
9351,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/06/2011,Precipitation,Tritium analysed on half-year composite samples.,,,2.03,,,,10.6,18.8,,21.7,
9352,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/06/1979,Precipitation,,,,,,,,117,,,,
9353,CAMPO GRANDE,BR,GNIP - Events,-20.47,-54.67,572,30/04/1990,Precipitation,,-31.8,-5.21,,,9.88,,,,,,
9354,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,6/3/1997,Precipitation,,-68.7,-9.8,,,9.7,,9.2,,,,
9355,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/07/1976,Precipitation,,-4.9,-3.32,8.8,,21.66,,71,20.5,,18.2,
9356,CUIABA,BR,GNIP - Events,-15.6,-56.1,165,15/06/1989,Precipitation,,-6.4,-2.78,,,15.84,,,,,,
9357,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/02/1984,Precipitation,,-25,-5.4,,,18.2,,136,22.3,,18.9,
9358,STA MARIA DA SERRA,BR,GNIP - Events,-22.66416667,-48.06,488,6/6/1997,Precipitation,,-65.14,-8.92,,,6.22,,31.2,,,,
9359,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/03/1982,Precipitation,,-16.9,-3.4,3.2,,10.3,,348,26.5,,29.1,
9360,BRASILIA (AIRPORT),BR,GNIP - Monthly,-15.85,-47.93,1061,15/08/1983,Precipitation,,,,,,,,,,,,
9361,STA MARIA DA SERRA,BR,GNIP - Events,-22.66416667,-48.06,488,27/09/1998,Precipitation,,4.01,-1.15,,,13.21,,12.9,,,,
9362,CAMPINAS,BR,GNIP - Events,-23,-47.13333333,661,16/10/1997,Precipitation,,40.78,3.58,,,12.14,,4,,,,
9363,RIO CLARO (UNESP),BR,GNIP - Monthly,-22.399288,-47.543743,614.49694,15/11/2020,Precipitation,,-24.7,-4.8,4.25,,13.7,,,,,,
9364,AMAZON - Obidos,BR,GNIR - Time series,-1.9225,-55.67527778,6,1/8/2004,Surface waters,,-29.6,-5.23,,,12.24,,,,,,
9365,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/04/1971,Precipitation,,,,,,,,225,25.2,,27.6,
9366,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/06/1963,Precipitation,,,,,,,,90,24.9,,23.9,
9367,AMAZON - Obidos,BR,GNIR - Time series,-1.9225,-55.67527778,6,19/08/2001,Surface waters,,-29.61,-5.35,,,13.19,,,,,,
9368,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/09/1964,Precipitation,,,,,,,,115,16.5,,15.1,
9369,RIO CLARO (UNESP),BR,GNIP - Monthly,-22.399288,-47.543743,614.49694,15/12/2019,Precipitation,,-58.9,-8.84,2.7,,11.82,,151.5,24.1,,17.5,
9370,CRUZEIRO DO SUL,BR,GNIP - Monthly,-7.66,-72.65,170,15/06/1990,Precipitation,,,,,,,,,,,,
9371,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/01/1981,Precipitation,,-11.2,,5,,,,,,,,
9372,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/10/1976,Precipitation,,-7.7,-2.16,3.2,,9.58,,185,24.5,,23.4,
9373,FORTALEZA,BR,GNIP - Events,-3.72,-38.55,27,15/03/1990,Precipitation,,-1.1,-1.72,,,12.66,,,,,,
9374,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/04/1976,Precipitation,,-42.7,-6.43,8.8,,8.74,,294,25.2,,28.1,
9375,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/01/1963,Precipitation,,-24.2,-4.4,,,11,,190,26.4,,27.1,
9376,SALVADOR (ONDINA),BR,GNIP - Monthly,-13,-38.52,45,15/05/1967,Precipitation,,7.4,-1.02,7.7,,15.56,,364,25,,26.6,
9377,BELO HORIZONTE-CDTN,BR,GNIP - Monthly,-19.87086111,-43.96733333,857,15/03/2013,Precipitation,Tritium analysed on half-year composite samples.,-58.2,-8.69,2.21,,11.32,,116.4,22.2,,26.8,
9378,BELEM,BR,GNIP - Other schedule,-1.43,-48.48,24,15/07/1990,Precipitation,sample name corresponds to sampling period (weighted average),-9.3,-2.18,,,8.14,,70,,,,
9379,PIRACICABA,BR,GNIP - Events,-22.71,-46.46583333,545,30/06/1998,Precipitation,,14.99,-0.63,,,20.03,,6.6,,,,
9380,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/02/1968,Precipitation,,2.7,-2.05,11.9,,19.1,,231,25.2,,27.2,
9381,MANICORE,BR,GNIP - Events,-5.8,-61.27,49,15/12/1989,Precipitation,,-14.7,-3.71,,,14.98,,,,,,
9382,BRAGANCA PAULISTA,BR,GNIP - Events,-22.94916667,-46.54916667,864,21/10/1997,Precipitation,,-13.36,-4.2,,,20.24,,24.7,,,,
9383,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/07/1984,Precipitation,,,,,,,,0,,,,
9384,CEARA MIRIM,BR,GNIP - Monthly,-5.8,-35.2,8,15/06/1964,Precipitation,,,,,,,,290,25.7,,26.4,
9385,PIRACICABA - Piracicaba,BR,GNIR - Time series,-22.68745278,-47.67807778,468,13/05/1997,Surface waters,CESP-32                  ,-38.65,-6.22,,,11.11,,,,,,
9386,PORTO ALEGRE,BR,GNIP - Monthly,-30.08,-51.18,7,15/06/1973,Precipitation,,-14.1,-3.78,19.4,,16.14,,67,16,,16,
9387,BELEM,BR,GNIP - Events,-1.43,-48.48,24,28/02/1989,Precipitation,,-9.5,-2.86,,,13.38,,272,,,,
9388,SAO GABRIEL,BR,GNIP - Monthly,-0.13,-67.08,87,15/02/1974,Precipitation,,-23.2,-3.97,12,,8.56,,223,25.3,,26.4,
9389,Amazon - Obidos,BR,GNIR - Synoptic,-1.91,-55.53,1,31/05/1977,Surface waters,,-42.9,-6.47,,,8.86,,,,,,
9390,MANAUS,BR,GNIP - Monthly,-3.12,-60.02,72,15/09/1979,Precipitation,,,,,,,,83,27.5,,29.4,
9391,CUIABA,BR,GNIP - Monthly,-15.6,-56.1,165,15/08/1964,Precipitation,,,,,,,,1,25.5,,18.4,
9392,PORTO VELHO,BR,GNIP - Monthly,-8.77,-63.92,105,15/02/1972,Precipitation,,,-10.17,13.3,,,,246,24.6,,27.7,
9393,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/03/1964,Precipitation,,,,,,,,102,25.6,,25.5,
9394,BELEM,BR,GNIP - Monthly,-1.43,-48.48,24,15/05/1982,Precipitation,,-5.8,,2.9,,,,291,26.1,,30.4,
9395,RIO DE JANEIRO,BR,GNIP - Monthly,-22.9,-43.17,26,15/11/1986,Precipitation,,,-2.6,,,,,44,24.8,,23.9,
